Time (s)	Time since Epoch	Temperature (K)	H (Oe)
2143.73224441	1474053070.28	5.562	-0.062
2143.89323974	1474053070.44	5.562	-0.062
2144.09528085	1474053070.64	5.5632	-0.062
2144.28214225	1474053070.83	5.5632	-0.062
2144.4241484	1474053070.97	5.5632	-0.062
2144.57931337	1474053071.12	5.5632	-0.062
2144.80007588	1474053071.35	5.5647	-0.062
2144.94814689	1474053071.49	5.5647	-0.062
2145.09615477	1474053071.64	5.5647	-0.062
2145.26427081	1474053071.81	5.5651	-0.062
2145.41822878	1474053071.96	5.5651	-0.062
2145.56813532	1474053072.11	5.5651	-0.062
2145.71119484	1474053072.26	5.5656	-0.062
2145.86120619	1474053072.41	5.5656	-0.062
2146.01653848	1474053072.56	5.5656	-0.062
2146.1772197	1474053072.72	5.5656	-0.062
2146.35724402	1474053072.9	5.5679	-0.062
2146.50819647	1474053073.05	5.5679	-0.062
2146.68120053	1474053073.23	5.5679	-0.062
2146.82024718	1474053073.37	5.566	-0.062
2146.96223841	1474053073.51	5.566	-0.062
2147.14123331	1474053073.69	5.566	-0.062
2147.30336287	1474053073.85	5.5679	-0.062
2147.46122485	1474053074.01	5.5679	-0.062
2147.610278	1474053074.15	5.5679	-0.062
2147.7734292	1474053074.32	5.5679	-0.062
2147.96776492	1474053074.51	5.5692	-0.062
2148.12829313	1474053074.67	5.5692	-0.062
2148.26730153	1474053074.81	5.5692	-0.062
2148.42235796	1474053074.97	5.5701	-0.062
2148.62525774	1474053075.17	5.5701	-0.062
2148.77131532	1474053075.32	5.5701	-0.062
2148.93229946	1474053075.48	5.5706	-0.062
2149.07636289	1474053075.62	5.5706	-0.062
2149.24709104	1474053075.79	5.5706	-0.062
2149.41632513	1474053075.96	5.5713	-0.062
2149.59635163	1474053076.14	5.5713	-0.062
2149.79418706	1474053076.34	5.5713	-0.062
2149.98038228	1474053076.53	5.5723	-0.062
2150.12832423	1474053076.67	5.5723	-0.062
2150.28490239	1474053076.83	5.5723	-0.062
2150.47540967	1474053077.02	5.5723	-0.062
2150.66939799	1474053077.21	5.5732	-0.062
2150.81437546	1474053077.36	5.5732	-0.062
2150.97437994	1474053077.52	5.5732	-0.062
2151.15180615	1474053077.7	5.5732	-0.062
2151.29038754	1474053077.84	5.5732	-0.062
2151.45736469	1474053078.0	5.5732	-0.062
2151.62539427	1474053078.17	5.5739	-0.062
2151.83642304	1474053078.38	5.5739	-0.062
2151.99438112	1474053078.54	5.5739	-0.062
2152.14241761	1474053078.69	5.5749	-0.062
2152.30043914	1474053078.85	5.5749	-0.062
2152.47140956	1474053079.02	5.5749	-0.062
2152.66852221	1474053079.21	5.575	-0.062
2152.90350842	1474053079.45	5.575	-0.062
2153.06947294	1474053079.61	5.575	-0.062
2153.20946318	1474053079.75	5.5763	-0.062
2153.35348556	1474053079.9	5.5763	-0.062
2153.50351402	1474053080.05	5.5763	-0.062
2153.70358368	1474053080.25	5.5763	-0.062
2153.90651954	1474053080.45	5.5761	-0.062
2154.06934481	1474053080.61	5.5761	-0.062
2154.23237099	1474053080.78	5.5783	-0.062
2154.39853114	1474053080.94	5.5783	-0.062
2154.53855029	1474053081.08	5.5783	-0.062
2154.69401041	1474053081.24	5.5783	-0.062
2154.90562354	1474053081.45	5.5805	-0.062
2155.06055589	1474053081.61	5.5805	-0.062
2155.20056354	1474053081.74	5.5805	-0.062
2155.3625407	1474053081.91	5.5823	-0.062
2155.54658535	1474053082.09	5.5823	-0.062
2155.68560121	1474053082.23	5.5823	-0.062
2155.90363966	1474053082.45	5.5842	-0.062
2156.103635	1474053082.65	5.5842	-0.062
2156.25857076	1474053082.8	5.5842	-0.062
2156.41261177	1474053082.96	5.5841	-0.062
2156.56310455	1474053083.11	5.5841	-0.062
2156.75081405	1474053083.3	5.5841	-0.062
2156.95860248	1474053083.5	5.5829	-0.062
2157.14460395	1474053083.69	5.5829	-0.062
2157.29967905	1474053083.84	5.5829	-0.062
2157.46764643	1474053084.01	5.5844	-0.062
2157.61763539	1474053084.16	5.5844	-0.062
2157.76165994	1474053084.31	5.5844	-0.062
2157.98042489	1474053084.52	5.5844	-0.062
2158.16268687	1474053084.71	5.5869	-0.062
2158.32766957	1474053084.87	5.5869	-0.062
2158.50545933	1474053085.05	5.5882	-0.062
2158.66549833	1474053085.21	5.5882	-0.062
2158.83571675	1474053085.38	5.5882	-0.062
2158.97670219	1474053085.52	5.5882	-0.062
2159.17573591	1474053085.72	5.5867	-0.062
2159.32778557	1474053085.87	5.5867	-0.062
2159.48472357	1474053086.03	5.5867	-0.062
2159.66178714	1474053086.21	5.5883	-0.062
2159.84198563	1474053086.39	5.5883	-0.062
2159.995743	1474053086.54	5.5883	-0.062
2160.13572608	1474053086.68	5.59	-0.062
2160.27580588	1474053086.82	5.59	-0.062
2160.42977039	1474053086.97	5.59	-0.062
2160.6178167	1474053087.16	5.5916	-0.062
2160.76079847	1474053087.31	5.5916	-0.062
2160.91976762	1474053087.46	5.5916	-0.062
2161.05980513	1474053087.6	5.5916	-0.062
2161.22980335	1474053087.77	5.5906	-0.062
2161.42182614	1474053087.97	5.5906	-0.062
2161.56082832	1474053088.11	5.5906	-0.062
2161.71686099	1474053088.26	5.5916	-0.062
2161.88181258	1474053088.43	5.5916	-0.062
2162.02083933	1474053088.57	5.5916	-0.062
2162.2346298	1474053088.78	5.5916	-0.062
2162.47891124	1474053089.02	5.593	-0.062
2162.62486495	1474053089.17	5.593	-0.062
2162.79186262	1474053089.34	5.5937	-0.062
2162.96336268	1474053089.51	5.5937	-0.062
2163.1398789	1474053089.68	5.5937	-0.062
2163.31993556	1474053089.86	5.5952	-0.062
2163.47087339	1474053090.02	5.5952	-0.062
2163.64736317	1474053090.19	5.5952	-0.062
2163.81091743	1474053090.36	5.5961	-0.062
2163.9609011	1474053090.51	5.5961	-0.062
2164.13245683	1474053090.68	5.5961	-0.062
2164.30119207	1474053090.85	5.5961	-0.062
2164.52491377	1474053091.07	5.5973	-0.062
2164.66590668	1474053091.21	5.5973	-0.062
2164.81295822	1474053091.36	5.5973	-0.062
2164.97556797	1474053091.52	5.5985	-0.062
2165.14294134	1474053091.69	5.5985	-0.062
2165.28094862	1474053091.83	5.5985	-0.062
2165.46601367	1474053092.01	5.5994	-0.062
2165.66796365	1474053092.21	5.5994	-0.062
2165.80998504	1474053092.35	5.5994	-0.062
2165.95997835	1474053092.5	5.5989	-0.062
2166.14720145	1474053092.69	5.5989	-0.062
2166.29698639	1474053092.84	5.5989	-0.062
2166.47302335	1474053093.02	5.5989	-0.062
2166.67906332	1474053093.22	5.5994	-0.062
2166.84863268	1474053093.39	5.5994	-0.062
2167.01901313	1474053093.56	5.6007	-0.062
2167.16399122	1474053093.71	5.6007	-0.062
2167.3345875	1474053093.88	5.6007	-0.062
2167.48713135	1474053094.03	5.6007	-0.062
2167.63515912	1474053094.18	5.6012	-0.062
2167.81717293	1474053094.36	5.6012	-0.062
2167.97411559	1474053094.52	5.6012	-0.062
2168.14413247	1474053094.69	5.6018	-0.062
2168.34917787	1474053094.89	5.6018	-0.062
2168.49438641	1474053095.04	5.6018	-0.062
2168.70158549	1474053095.24	5.6029	-0.062
2168.87418276	1474053095.42	5.6029	-0.062
2169.01919973	1474053095.56	5.6029	-0.062
2169.16415574	1474053095.71	5.6029	-0.062
2169.34124917	1474053095.88	5.6034	-0.062
2169.4891115	1474053096.03	5.6034	-0.062
2169.62922147	1474053096.17	5.6034	-0.062
2169.83928115	1474053096.38	5.6043	-0.062
2170.07323607	1474053096.62	5.6043	-0.062
2170.21329442	1474053096.76	5.6043	-0.062
2170.37594179	1474053096.92	5.6046	-0.062
2170.53524092	1474053097.08	5.6046	-0.062
2170.69428595	1474053097.24	5.6046	-0.062
2170.8632728	1474053097.41	5.6046	-0.062
2171.01699783	1474053097.56	5.6046	-0.062
2171.1765271	1474053097.72	5.6046	-0.062
2171.33332608	1474053097.88	5.6046	-0.062
2171.49730827	1474053098.04	5.6085	-0.062
2171.68026037	1474053098.22	5.6085	-0.062
2171.8602623	1474053098.4	5.6085	-0.062
2172.00322883	1474053098.55	5.6095	-0.062
2172.19935032	1474053098.74	5.6095	-0.062
2172.35245645	1474053098.9	5.6095	-0.062
2172.50631926	1474053099.05	5.6088	-0.062
2172.65833968	1474053099.2	5.6088	-0.062
2172.81536507	1474053099.36	5.6088	-0.062
2172.95629391	1474053099.5	5.6088	-0.062
2173.14676293	1474053099.69	5.6102	-0.062
2173.29038536	1474053099.83	5.6102	-0.062
2173.43737719	1474053099.98	5.6102	-0.062
2173.6033554	1474053100.15	5.6129	-0.062
2173.76400988	1474053100.31	5.6129	-0.062
2173.94041133	1474053100.48	5.6129	-0.062
2174.08644248	1474053100.63	5.6148	-0.062
2174.24636703	1474053100.79	5.6148	-0.062
2174.41542074	1474053100.96	5.6148	-0.062
2174.55636078	1474053101.1	5.6148	-0.062
2174.76443066	1474053101.31	5.6145	-0.062
2174.92949204	1474053101.47	5.6145	-0.062
2175.07440544	1474053101.62	5.6145	-0.062
2175.23545738	1474053101.78	5.6152	-0.062
2175.41436924	1474053101.96	5.6152	-0.062
2175.58832031	1474053102.13	5.6152	-0.062
2175.73949045	1474053102.28	5.6152	-0.062
2175.89547554	1474053102.44	5.6152	-0.062
2176.05849643	1474053102.6	5.6152	-0.062
2176.22900936	1474053102.77	5.6158	-0.062
2176.39248836	1474053102.94	5.6158	-0.062
2176.54551426	1474053103.09	5.6158	-0.062
2176.69248463	1474053103.24	5.6158	-0.062
2176.89153296	1474053103.43	5.6173	-0.062
2177.06649479	1474053103.61	5.6173	-0.062
2177.21852174	1474053103.76	5.6173	-0.062
2177.37342889	1474053103.92	5.6182	-0.062
2177.54255631	1474053104.09	5.6182	-0.062
2177.69756019	1474053104.24	5.6182	-0.062
2177.87053408	1474053104.41	5.6182	-0.062
2178.03528819	1474053104.58	5.6182	-0.062
2178.20088325	1474053104.74	5.6182	-0.062
2178.38454598	1474053104.93	5.6203	-0.062
2178.54855679	1474053105.09	5.6203	-0.062
2178.71853916	1474053105.26	5.6203	-0.062
2178.87259727	1474053105.42	5.6222	-0.062
2179.01358831	1474053105.56	5.6222	-0.062
2179.18559002	1474053105.73	5.6222	-0.062
2179.34129707	1474053105.88	5.6222	-0.062
2179.50161846	1474053106.05	5.6209	-0.062
2179.6856065	1474053106.23	5.6209	-0.062
2179.84560445	1474053106.39	5.6209	-0.062
2180.02141749	1474053106.56	5.6225	-0.062
2180.21760429	1474053106.76	5.6225	-0.062
2180.38665893	1474053106.93	5.6225	-0.062
2180.55962817	1474053107.1	5.6235	-0.062
2180.75964589	1474053107.3	5.6235	-0.062
2180.91467153	1474053107.46	5.6235	-0.062
2181.07464896	1474053107.62	5.6251	-0.062
2181.27073126	1474053107.81	5.6251	-0.062
2181.43171011	1474053107.97	5.6251	-0.062
2181.58871217	1474053108.13	5.6237	-0.062
2181.73970225	1474053108.28	5.6237	-0.062
2181.9690845	1474053108.51	5.6237	-0.062
2182.13272242	1474053108.68	5.6257	-0.062
2182.28372183	1474053108.83	5.6257	-0.062
2182.45370544	1474053109.0	5.6257	-0.062
2182.63776563	1474053109.18	5.6275	-0.062
2182.82174031	1474053109.37	5.6275	-0.062
2182.98776081	1474053109.53	5.6275	-0.062
2183.15574686	1474053109.7	5.628	-0.062
2183.32377831	1474053109.87	5.628	-0.062
2183.46475939	1474053110.01	5.628	-0.062
2183.60478757	1474053110.15	5.628	-0.062
2183.75872812	1474053110.3	5.6289	-0.062
2183.94377918	1474053110.49	5.6289	-0.062
2184.08579248	1474053110.63	5.6289	-0.062
2184.25383886	1474053110.8	5.6296	-0.062
2184.44025987	1474053110.98	5.6296	-0.062
2184.60276326	1474053111.15	5.6296	-0.062
2184.78582078	1474053111.33	5.6314	-0.062
2184.97081025	1474053111.51	5.6314	-0.062
2185.13946402	1474053111.68	5.6314	-0.062
2185.28684864	1474053111.83	5.6319	-0.062
2185.44687707	1474053111.99	5.6319	-0.062
2185.59479662	1474053112.14	5.6319	-0.062
2185.76708227	1474053112.31	5.6319	-0.062
2185.98486663	1474053112.53	5.6316	-0.062
2186.13488762	1474053112.68	5.6316	-0.062
2186.2848066	1474053112.83	5.6316	-0.062
2186.45184751	1474053112.99	5.6324	-0.062
2186.61690982	1474053113.16	5.6324	-0.062
2186.76289214	1474053113.31	5.6324	-0.062
2186.92387254	1474053113.47	5.6333	-0.062
2187.09288924	1474053113.64	5.6333	-0.062
2187.25687548	1474053113.8	5.6333	-0.062
2187.41288763	1474053113.96	5.6344	-0.062
2187.56587745	1474053114.11	5.6344	-0.062
2187.72288262	1474053114.27	5.6344	-0.062
2187.87393925	1474053114.42	5.6344	-0.062
2188.02794107	1474053114.57	5.6352	-0.062
2188.24260981	1474053114.79	5.6352	-0.062
2188.38594643	1474053114.93	5.6352	-0.062
2188.53799236	1474053115.08	5.6357	-0.062
2188.68897808	1474053115.23	5.6357	-0.062
2188.88137842	1474053115.42	5.6357	-0.062
2189.04699898	1474053115.59	5.6369	-0.062
2189.18801459	1474053115.73	5.6369	-0.062
2189.37077853	1474053115.91	5.6369	-0.062
2189.55369891	1474053116.1	5.6382	-0.062
2189.71699721	1474053116.26	5.6382	-0.062
2189.86403693	1474053116.41	5.6382	-0.062
2190.02159258	1474053116.56	5.6382	-0.062
2190.26606716	1474053116.81	5.6391	-0.062
2190.42104117	1474053116.96	5.6391	-0.062
2190.56605036	1474053117.11	5.6391	-0.062
2190.75754445	1474053117.3	5.6393	-0.062
2190.91006186	1474053117.45	5.6393	-0.062
2191.06104416	1474053117.6	5.6393	-0.062
2191.21110434	1474053117.75	5.6398	-0.062
2191.42575193	1474053117.97	5.6398	-0.062
2191.58509739	1474053118.13	5.6398	-0.062
2191.73810121	1474053118.28	5.6411	-0.062
2191.93715047	1474053118.48	5.6411	-0.062
2192.11806146	1474053118.66	5.6411	-0.062
2192.28011731	1474053118.82	5.6439	-0.062
2192.47912739	1474053119.02	5.6439	-0.062
2192.65832849	1474053119.2	5.6439	-0.062
2192.81413817	1474053119.36	5.6444	-0.062
2193.0061451	1474053119.55	5.6444	-0.062
2193.15701046	1474053119.7	5.6444	-0.062
2193.31963202	1474053119.86	5.6437	-0.062
2193.47613213	1474053120.02	5.6437	-0.062
2193.65315714	1474053120.2	5.6437	-0.062
2193.82361316	1474053120.37	5.6458	-0.062
2193.98517763	1474053120.53	5.6458	-0.062
2194.13615495	1474053120.68	5.6458	-0.062
2194.29717579	1474053120.84	5.6458	-0.062
2194.49114794	1474053121.03	5.6459	-0.062
2194.6556576	1474053121.2	5.6459	-0.062
2194.80122006	1474053121.34	5.6459	-0.062
2194.94820039	1474053121.49	5.6468	-0.062
2195.14601497	1474053121.69	5.6468	-0.062
2195.32421433	1474053121.87	5.6468	-0.062
2195.48023798	1474053122.02	5.6489	-0.062
2195.6851089	1474053122.23	5.6489	-0.062
2195.86884659	1474053122.41	5.6489	-0.062
2196.02923018	1474053122.57	5.6507	-0.062
2196.20222989	1474053122.74	5.6507	-0.062
2196.35821777	1474053122.9	5.6507	-0.062
2196.53928488	1474053123.08	5.6505	-0.062
2196.68723584	1474053123.23	5.6505	-0.062
2196.87129573	1474053123.41	5.6505	-0.062
2197.02647003	1474053123.57	5.6502	-0.062
2197.20323287	1474053123.75	5.6502	-0.062
2197.35829397	1474053123.9	5.6502	-0.062
2197.55726766	1474053124.1	5.6502	-0.062
2197.74822775	1474053124.29	5.6521	-0.062
2197.89132366	1474053124.43	5.6521	-0.062
2198.07231582	1474053124.62	5.6544	-0.062
2198.22707089	1474053124.77	5.6544	-0.062
2198.41121692	1474053124.95	5.6544	-0.062
2198.56437624	1474053125.11	5.6544	-0.062
2198.77940138	1474053125.32	5.6538	-0.062
2198.95138629	1474053125.49	5.6538	-0.062
2199.11736855	1474053125.66	5.6538	-0.062
2199.26434825	1474053125.81	5.6538	-0.062
2199.41640009	1474053125.96	5.6531	-0.062
2199.59150497	1474053126.13	5.6531	-0.062
2199.75018271	1474053126.29	5.6531	-0.062
2199.97741221	1474053126.52	5.6545	-0.062
2200.13259149	1474053126.67	5.6545	-0.062
2200.29345309	1474053126.84	5.6545	-0.062
2200.47845594	1474053127.02	5.6568	-0.062
2200.62343962	1474053127.17	5.6568	-0.062
2200.78343446	1474053127.33	5.6568	-0.062
2200.94200086	1474053127.48	5.6578	-0.062
2201.13447368	1474053127.68	5.6578	-0.062
2201.28044822	1474053127.82	5.6578	-0.062
2201.44441238	1474053127.99	5.6592	-0.062
2201.60950454	1474053128.15	5.6592	-0.062
2201.78650592	1474053128.33	5.6592	-0.062
2201.97748157	1474053128.52	5.6603	-0.062
2202.17613057	1474053128.72	5.6603	-0.062
2202.33954301	1474053128.88	5.6603	-0.062
2202.49854762	1474053129.04	5.6592	-0.062
2202.67320808	1474053129.21	5.6592	-0.062
2202.86388392	1474053129.41	5.6592	-0.062
2203.04357702	1474053129.59	5.6605	-0.062
2203.20954808	1474053129.75	5.6605	-0.062
2203.35947111	1474053129.9	5.6605	-0.062
2203.53952591	1474053130.08	5.6615	-0.062
2203.67946638	1474053130.22	5.6615	-0.062
2203.82549721	1474053130.37	5.6615	-0.062
2203.99948311	1474053130.54	5.6615	-0.062
2204.2044436	1474053130.75	5.6633	-0.062
2204.35451529	1474053130.9	5.6633	-0.062
2204.49948218	1474053131.04	5.6633	-0.062
2204.66393306	1474053131.21	5.6642	-0.062
2204.83152848	1474053131.37	5.6642	-0.062
2205.00354543	1474053131.55	5.6642	-0.062
2205.16352409	1474053131.71	5.6645	-0.062
2205.39758942	1474053131.94	5.6645	-0.062
2205.54751898	1474053132.09	5.6645	-0.062
2205.69952914	1474053132.24	5.6655	-0.062
2205.85884537	1474053132.4	5.6655	-0.062
2206.02352733	1474053132.57	5.6655	-0.062
2206.19954687	1474053132.74	5.6655	-0.062
2206.33954457	1474053132.88	5.6655	-0.062
2206.51256138	1474053133.06	5.6655	-0.062
2206.67190249	1474053133.21	5.6655	-0.062
2206.86456937	1474053133.41	5.6664	-0.062
2207.00962241	1474053133.55	5.6664	-0.062
2207.16556365	1474053133.71	5.6664	-0.062
2207.34764493	1474053133.89	5.6676	-0.062
2207.53359945	1474053134.08	5.6676	-0.062
2207.67360399	1474053134.22	5.6676	-0.062
2207.84711499	1474053134.39	5.6689	-0.062
2208.01058714	1474053134.55	5.6689	-0.062
2208.19561829	1474053134.74	5.6689	-0.062
2208.3416373	1474053134.88	5.6691	-0.062
2208.51269512	1474053135.06	5.6691	-0.062
2208.6686491	1474053135.21	5.6691	-0.062
2208.81066147	1474053135.35	5.6691	-0.062
2208.94964437	1474053135.49	5.6692	-0.062
2209.17007162	1474053135.71	5.6692	-0.062
2209.31367944	1474053135.86	5.6692	-0.062
2209.46767908	1474053136.01	5.6701	-0.062
2209.61970013	1474053136.16	5.6701	-0.062
2209.81714276	1474053136.36	5.6701	-0.062
2209.99268274	1474053136.54	5.6711	-0.062
2210.15671998	1474053136.7	5.6711	-0.062
2210.31869031	1474053136.86	5.6711	-0.062
2210.49990266	1474053137.04	5.6723	-0.062
2210.64271648	1474053137.18	5.6723	-0.062
2210.78472668	1474053137.33	5.6723	-0.062
2210.95173648	1474053137.49	5.6723	-0.062
2211.16372282	1474053137.71	5.6746	-0.062
2211.31376061	1474053137.86	5.6746	-0.062
2211.45271272	1474053137.99	5.6746	-0.062
2211.62078677	1474053138.16	5.6745	-0.062
2211.8037594	1474053138.35	5.6745	-0.062
2211.94276811	1474053138.48	5.6745	-0.062
2212.14594562	1474053138.69	5.6763	-0.062
2212.33682547	1474053138.88	5.6763	-0.062
2212.48778476	1474053139.03	5.6763	-0.062
2212.64283404	1474053139.18	5.6769	-0.062
2212.79683773	1474053139.34	5.6769	-0.062
2212.9830454	1474053139.53	5.6769	-0.062
2213.22082409	1474053139.76	5.6793	-0.062
2213.41756292	1474053139.96	5.6793	-0.062
2213.58189966	1474053140.12	5.6793	-0.062
2213.77987037	1474053140.32	5.68	-0.062
2213.94188673	1474053140.48	5.68	-0.062
2214.0918732	1474053140.63	5.68	-0.062
2214.27994159	1474053140.82	5.6786	-0.062
2214.4628741	1474053141.01	5.6786	-0.062
2214.61592083	1474053141.16	5.6786	-0.062
2214.78994281	1474053141.33	5.6804	-0.062
2214.95089771	1474053141.49	5.6804	-0.062
2215.12189767	1474053141.66	5.6804	-0.062
2215.34194768	1474053141.88	5.6803	-0.062
2215.53598546	1474053142.08	5.6803	-0.062
2215.67490025	1474053142.22	5.6803	-0.062
2215.83092047	1474053142.37	5.6825	-0.062
2215.98291042	1474053142.53	5.6825	-0.062
2216.12847568	1474053142.67	5.6825	-0.062
2216.28194911	1474053142.82	5.6825	-0.062
2216.48493349	1474053143.03	5.6838	-0.062
2216.64699463	1474053143.19	5.6838	-0.062
2216.81573454	1474053143.36	5.6838	-0.062
2216.9939849	1474053143.54	5.6855	-0.062
2217.1429827	1474053143.68	5.6855	-0.062
2217.31690204	1474053143.86	5.6855	-0.062
2217.47879959	1474053144.02	5.6845	-0.062
2217.66104292	1474053144.2	5.6845	-0.062
2217.8090029	1474053144.35	5.6845	-0.062
2217.96504863	1474053144.51	5.6857	-0.062
2218.13203355	1474053144.67	5.6857	-0.062
2218.27208319	1474053144.81	5.6857	-0.062
2218.41109345	1474053144.95	5.6857	-0.062
2218.56207171	1474053145.1	5.6887	-0.062
2218.75404256	1474053145.3	5.6887	-0.062
2218.92904202	1474053145.47	5.6887	-0.062
2219.07609201	1474053145.62	5.6884	-0.062
2219.28075735	1474053145.82	5.6884	-0.062
2219.44607375	1474053145.99	5.6884	-0.062
2219.6110891	1474053146.15	5.6883	-0.062
2219.79909623	1474053146.34	5.6883	-0.062
2219.94838357	1474053146.49	5.6883	-0.062
2220.12210169	1474053146.66	5.6877	-0.062
2220.27211211	1474053146.81	5.6877	-0.062
2220.42613975	1474053146.97	5.6877	-0.062
2220.66719205	1474053147.21	5.6894	-0.062
2220.85716036	1474053147.4	5.6894	-0.062
2221.00995674	1474053147.55	5.6894	-0.062
2221.2021512	1474053147.74	5.6916	-0.062
2221.39914816	1474053147.94	5.6916	-0.062
2221.53815159	1474053148.08	5.6916	-0.062
2221.7201629	1474053148.26	5.6925	-0.062
2221.90897055	1474053148.45	5.6925	-0.062
2222.0502191	1474053148.59	5.6925	-0.062
2222.20217328	1474053148.74	5.6932	-0.062
2222.34824704	1474053148.89	5.6932	-0.062
2222.52469483	1474053149.07	5.6932	-0.062
2222.67020411	1474053149.21	5.6932	-0.062
2222.87620366	1474053149.42	5.6949	-0.062
2223.05823612	1474053149.6	5.6949	-0.062
2223.21626107	1474053149.76	5.6949	-0.062
2223.39423993	1474053149.94	5.6957	-0.062
2223.5422251	1474053150.08	5.6957	-0.062
2223.74229725	1474053150.28	5.6957	-0.062
2223.91628781	1474053150.46	5.6951	-0.062
2224.08124438	1474053150.62	5.6951	-0.062
2224.23563962	1474053150.78	5.6951	-0.062
2224.39905331	1474053150.94	5.6958	-0.062
2224.59231171	1474053151.13	5.6958	-0.062
2224.73128093	1474053151.27	5.6958	-0.062
2224.95532949	1474053151.5	5.6975	-0.062
2225.14129707	1474053151.68	5.6975	-0.062
2225.28329669	1474053151.83	5.6975	-0.062
2225.4273088	1474053151.97	5.6978	-0.062
2225.5847755	1474053152.13	5.6978	-0.062
2225.74839383	1474053152.29	5.6978	-0.062
2225.97243213	1474053152.51	5.6991	-0.062
2226.16220886	1474053152.7	5.6991	-0.062
2226.34585854	1474053152.89	5.6991	-0.062
2226.5144302	1474053153.06	5.7	-0.062
